Date,Open,High,Low,Close,Adj Close,Volume,SMA_9,SMA_21,EMA_9,EMA_21,DEMA_9,DEMA_21,MACD_Line,MACD_Signal_Line,RSI_14,Stoch_Oscillator_K,Stoch_Oscillator_D,BB_middle,BB_upper,BB_lower,ADX,ADX+DI,ADX-DI,CMF,OBV,CCI,Williams_%R,ATR,Target
2017-02-17,142.0500030517578,143.6999969482422,139.5,140.25,133.90216064453125,7242602,144.2999996609158,140.30238051641555,142.2929211346284,138.85406097180476,142.42351259296152,144.30273259514618,5.824248025269156,8.355815120669755,55.12874064884398,28.535535701799347,36.51465203026172,140.70499954223632,154.0557621007894,127.35423698368324,46.85344823441788,23.995463124020706,17.113574735743192,0.0464645419563455,167871279.0,4.884816670178162,-72.19626801286302,4.980277422440143,0.0
2017-02-20,140.25,143.4499969482422,139.39999389648438,143.0500030517578,136.575439453125,7037820,143.34444512261285,140.81666637602308,142.44433751805428,139.2355102518005,142.66994379146146,144.5356201639252,5.482329175152984,7.781117931566401,59.17870861192648,32.92783483841374,33.0235894137657,141.45999984741212,153.4818361925374,129.43816350228684,44.08428706097832,22.457335257794345,16.17486434070445,0.0424124642221313,174909099.0,7.964582711400437,-60.0949741687948,4.908012970813163,0.52
2017-02-21,143.6999969482422,145.14999389648438,143.10000610351562,143.8000030517578,137.29148864746094,8887995,142.66666836208768,141.57142857142858,142.715470624795,139.65046414270572,143.1128621289133,144.84597669091474,5.211796410245427,7.267253627302207,60.21455415216237,33.428890922257835,31.63075382082364,142.1625,152.94307637445337,131.38192362554662,42.13194674076909,24.47875861621465,15.61590875449688,0.0512442847379332,183797094.0,28.864635248893947,-67.42208505156869,4.691238902561118,0.51
2017-02-22,144.0,144.75,141.5,141.9499969482422,135.5252227783203,6822132,142.36666870117188,142.15238080705916,142.56237588948443,139.85951257957268,142.7578133045306,144.7727498387327,4.792868014550294,6.772376504751825,56.411992356060566,31.52641037344808,32.62771204470655,142.69000015258788,152.27908380564153,133.10091649953424,39.67932778586122,23.14567570612745,17.446542696440858,0.0229919762956283,176974962.0,0.3189677916072982,-77.9037096592923,4.580616193331249,0.45
2017-02-23,142.1999969482422,143.5,139.60000610351562,140.14999389648438,133.80667114257812,7758688,141.81666734483508,142.56904747372582,142.07989949088443,139.8859199720192,141.85026830404138,144.37650601893424,4.266438195964582,6.271188842994376,52.910891299589935,22.19072484316149,29.04867537962247,143.0349998474121,151.69190645009547,134.37809324472877,36.71247249061771,21.623846316546786,19.50263400283439,-0.0078915775820192,169216274.0,-39.738173354507744,-88.10203075965454,4.528651632451165,0.45
2017-02-27,140.0,141.25,138.64999389648438,139.64999389648438,133.32931518554688,4881818,141.51666598849826,142.8738090878441,141.59391837200442,139.86447214697057,141.02142852742597,143.92732507594005,3.7654867632154776,5.7700484270385966,51.9464614936361,14.35312221732327,22.690085811310947,143.14999923706054,151.5593365934186,134.74066188070248,33.680822907641165,20.64909838980029,20.27058302373644,-0.0444110659700645,164334456.0,-68.98220518393175,-90.93489292908336,4.382123167025323,0.49
2017-02-28,140.0,142.35000610351562,139.85000610351562,141.39999389648438,135.00010681152344,5188965,141.2222205268012,143.06666564941406,141.55513347690044,140.00406503329,141.06611368515448,143.8244703199163,3.469693056495089,5.309977352929895,55.03566453340663,14.71546961753887,17.086438892674547,143.33749923706054,151.40836175368014,135.26663672044094,31.33823317727467,21.61335364650689,19.29774192042564,-0.0590505984889097,169523421.0,-46.60603718491512,-76.8166674586455,4.254903487285544,0.51
2017-03-01,142.0,144.5500030517578,142.0,142.64999389648438,136.19354248046875,6092933,141.53888617621527,143.3047608875093,141.77410556081725,140.24460402085313,141.55806739455392,143.93637154284352,3.2981202884777474,4.907605940039466,57.15443356579623,22.589870935742223,17.219487590201457,143.69249877929687,150.94510082364388,136.43989673494983,29.944554850043737,24.35602706357571,18.20029179107116,-0.0546430779964721,175616354.0,-16.531091884027212,-64.47882680504448,4.171688960133447,0.51
2017-03-02,143.64999389648438,144.1999969482422,138.0500030517578,139.25,132.94741821289062,5912934,141.34999762641058,143.48095121837798,141.2692844486538,140.15418547350285,140.69259702591236,143.42813908681205,2.8548871789043915,4.497062187812452,50.22232915682659,23.89248190576888,20.39927415301666,143.62749862670898,151.01366404156474,136.24133321185323,27.746362687333608,21.754785644823578,23.11604783351723,-0.0563987998210437,169703420.0,-77.58579711429796,-87.02706001900337,4.320107203265779,0.4
2017-03-03,139.0,140.35000610351562,138.0500030517578,139.9499969482422,133.61573791503906,6415383,141.31666395399304,143.45237949916296,141.00542694857148,140.13562288029732,140.33299101031247,143.09506926220976,2.5309306566892644,4.103835881587814,51.52587947864555,23.935646393564223,23.472666411691776,143.4949981689453,151.04343307906822,135.94656325882238,25.74822081975277,20.85761061278527,22.16273386875428,-0.1071478359557925,176118803.0,-95.51221319538922,-76.68717399525947,4.169095850065112,0.51
2017-03-06,140.64999389648438,141.8000030517578,140.3000030517578,141.5500030517578,135.14334106445312,3898856,141.1499972873264,143.40237935384116,141.11434216920875,140.26420289588464,140.66352559511137,143.07149962088442,2.375911866553992,3.75825107858105,54.46138704512192,28.527201399793984,25.45177656637569,143.06499862670898,150.00315967568534,136.12683757773263,23.9470983863951,22.841555139833936,21.398315032974217,-0.1152329445844378,180017659.0,-52.62680669862885,-50.70416178635519,3.996308688604046,0.51
2017-03-07,142.89999389648438,143.4499969482422,141.10000610351562,141.5,135.09559631347656,4555750,140.89444139268664,142.99047488257995,141.19147373536703,140.37654808716786,140.89252572901572,143.03076801106153,2.2233936323584658,3.4512795893365333,54.35061319034422,40.40007772975847,30.95430850770556,142.67999877929688,149.0445398052296,136.31545775336417,22.83967630510745,24.975964718263462,20.43416920557184,-0.2013424968841279,175461909.0,-27.55690670097584,-51.40843102910995,3.874023757341948,0.5
2017-03-08,141.5,142.10000610351562,138.89999389648438,141.25,134.8568878173828,5724981,140.81666395399304,142.61190359933036,141.20317898829364,140.45595280651622,140.9733847855539,142.94106611855443,2.058618450212577,3.172747361511742,53.76183617818656,47.65261495148344,38.85996469367863,142.15999908447264,147.03263703137532,137.28736113756997,21.040439901225955,23.42797507613274,23.428751837251543,-0.1311601579257164,169736928.0,-60.732172693534736,-54.92956233008457,3.8241018769039568,0.49
2017-03-09,140.89999389648438,142.35000610351562,140.35000610351562,141.14999389648438,134.76141357421875,3555545,140.92777506510416,142.11190359933036,141.1925419699318,140.51904745105878,141.0001969930505,142.8356001388595,1.8980833510974549,2.917814559428885,53.51210680448631,45.77463527507047,44.6091093187708,141.72249908447264,145.0690635496451,138.37593461930018,19.48087127045855,22.990353287778653,22.490523830096308,-0.1700202508902735,166181383.0,-34.37345611585421,-56.33810081559408,3.6893519846536393,0.5
2017-03-10,142.1999969482422,143.39999389648438,140.8000030517578,141.6999969482422,135.2865447998047,4159067,141.15555318196616,141.72142755417596,141.29403296559389,140.62640649625726,141.22134978061854,142.82996261716562,1.7945522963628946,2.693162106815687,54.756827363523584,46.713589294477096,46.71361317367701,141.57499923706055,144.64070062401336,138.50929785010774,18.417273460933696,23.9137604912924,21.29654949620979,-0.2177872556611328,170340450.0,10.424002887416735,-48.59156897089007,3.609074939148065,0.5
2017-03-14,145.0,146.0,143.10000610351562,143.8000030517578,137.29148864746094,5530287,141.4222208658854,141.68095179966517,141.79522698282668,140.91491527403005,142.13803564863264,143.18042881828566,1.8605093381320608,2.526631553078962,59.24391543643615,55.79913400092904,49.42911952349221,141.50999908447267,144.31831150085213,138.7016866680932,18.25885935111741,27.071270752628017,19.456839588582675,-0.1601250982027328,175870737.0,158.1178919683904,-27.672928210728752,3.659875738198711,0.52
2017-03-15,143.0,146.6999969482422,142.85000610351562,145.39999389648438,138.81907653808594,6275582,141.72777642144098,141.6952369326637,142.51618036555823,141.32264969425316,143.36719000438822,143.75287511650654,2.018617294788328,2.425028701420835,62.310882647044686,69.56885173309439,57.36052500950018,141.6624984741211,144.93035464318757,138.39464230505462,18.31587153142391,26.38775897025344,17.960805372966295,-0.1108604378110929,182146319.0,174.07892540602288,-15.02894761909802,3.673824787152773,0.51
2017-03-16,146.5,148.89999389648438,145.75,148.1999969482422,141.49234008789062,8592406,142.7222205268012,141.9738079252697,143.65294368209504,141.94786308097943,145.24316204638848,144.7255347255064,2.342848931114645,2.408592747359597,66.99211375733834,83.6155113166233,69.66116568354892,141.8699981689453,146.10253890548606,137.63745743240457,18.964421752180552,28.940867600508767,16.70342200226255,-0.0610859581455743,190738725.0,256.46021809726415,-6.451590220303349,3.6610957178501313,0.52
2017-03-17,148.8000030517578,148.9499969482422,144.14999389648438,144.8000030517578,138.24623107910156,7365829,143.26111009385852,142.00952221098402,143.8823555560276,142.2071485328684,145.33805974660837,144.96801862051925,2.2989528489599707,2.3866647676796715,57.63142528108316,80.1487007804508,77.7776879433895,142.1199981689453,146.42399757090877,137.81599876698183,18.884121503313537,26.228924682423045,18.26176013686386,-0.1398094783247427,183372896.0,146.9308701530164,-38.07335981924624,3.7443472023838287,0.4
2017-03-20,144.5,146.4499969482422,143.39999389648438,145.1999969482422,138.6281280517578,4685006,143.66666497124567,142.26666477748327,144.1458838344705,142.47922566153872,145.52126980968947,145.2364504036489,2.2702707837553646,2.36338597089481,58.36842423415291,73.69045365704758,79.15155525137389,142.3324981689453,146.80097484191862,137.864021495972,18.505032862320054,24.648400368602708,18.64310086291774,-0.0917032469298262,188057902.0,94.82421758282594,-34.403688989307646,3.693676829814669,0.5
2017-03-21,145.35000610351562,145.85000610351562,141.5,142.85000610351562,136.38450622558594,7549120,143.81666564941406,142.35714140392486,143.88670828827955,142.5129329744457,144.77967663150196,145.05014393355222,2.0344633913946097,2.29760145499477,52.58143181376833,57.18656703185122,70.34190715644986,142.4624984741211,146.83123818109152,138.0937587671507,17.42363152669477,22.56035073371113,20.763888674194074,-0.1386927520421629,180508782.0,29.69952530041134,-55.96325009589245,3.7414990379264,0.43
