Date,Open,High,Low,Close,Adj Close,Volume,SMA_9,SMA_21,EMA_9,EMA_21,DEMA_9,DEMA_21,MACD_Line,MACD_Signal_Line,RSI_14,Stoch_Oscillator_K,Stoch_Oscillator_D,BB_middle,BB_upper,BB_lower,ADX,ADX+DI,ADX-DI,CMF,OBV,CCI,Williams_%R,ATR,Target
2017-02-17,0.0168131446589299,0.0227165801956985,0.0147287748170387,0.0229829434998853,0.0220324125633529,0.0958255799733511,0.0129601588124847,0.000382661052569,0.0106031239872501,0.0020686778984852,0.017283275717873,0.0124266557820638,0.7032521149123518,0.7256357545399816,0.6384393028199256,0.6117080679557618,0.6576842701317593,0.0010131307088078,0.0134321660816457,0.0007765999151443,0.4508018485303687,0.4313530986001012,0.2936335341852958,0.8942537526058061,0.0711990108071115,0.4985502653115198,0.6780419358295566,0.0720545301669169,0
2017-02-20,0.0210801189212206,0.0227801926269005,0.0215416597701633,0.0221530005397651,0.0212368213420319,0.0309113912741887,0.0121171635157932,0.0011894315395535,0.010788413658895,0.0026868489211031,0.0171806892384167,0.0127874232371222,0.6995410777129986,0.7206248236325447,0.6246820541431366,0.6214731000757735,0.6276413921092593,0.0022770331893616,0.0135636565260005,0.003166618618471,0.4227620927769303,0.4068759912805988,0.2698503171464961,0.8657603382530206,0.0679266870872566,0.510060921022087,0.6556706137262275,0.0659665740829931,1
2017-02-21,0.0210164522026813,0.0223347774437496,0.0216714327413024,0.0252812207049488,0.0242356886100882,0.0356045806567069,0.0119705558520876,0.0025510558427198,0.0115846318474563,0.0035481612872165,0.0182131483784226,0.0136247688044717,0.697892712532787,0.7162412720707616,0.6608290938064136,0.6454159019569264,0.626030823811273,0.0040993253496731,0.0125205018170918,0.0078781013402126,0.3977383174223918,0.3843013897450828,0.2488482105137537,0.9072477598699992,0.0716401565854563,0.5129538235025461,0.6023320610865461,0.0593188593526285,1
2017-02-22,0.0272576719732028,0.0250073112642342,0.0216065462557329,0.0270049286087463,0.0258881239011398,0.1038430947743548,0.0121391529428112,0.0043750576123943,0.0125786590699801,0.0044961137646308,0.0195443515017951,0.0146245449168098,0.696989013430625,0.7125289468635975,0.6802890933197132,0.6434255755612354,0.6368016710865977,0.0060386456837314,0.0104800753239864,0.0138472052380165,0.3844950694129997,0.3970647701058113,0.2195847047235807,0.994726118147838,0.0817678425087705,0.5254627197634685,0.6723191308791352,0.0582908824925643,0
2017-02-23,0.0231817620035869,0.0260890643673001,0.0227744594333896,0.0248981602166673,0.023868432447632,0.0853364856975705,0.0125643146754036,0.0061193397567363,0.0129374801786429,0.0051562925335562,0.0196831963195247,0.0150800161934969,0.6942513055417819,0.7089365840852341,0.6406193075858997,0.619465786807848,0.6361200139743336,0.0076803805071699,0.0075077934964447,0.020178461676984,0.3762031192625673,0.3828301188391657,0.1926546957946771,0.9731681604286676,0.0733797225394984,0.525656276233346,0.5867787988029114,0.0572295590564441,0
2017-02-27,0.0235638905889365,0.0220166298445816,0.0163508933936823,0.0176840900967527,0.01695275320138,0.0487260248713752,0.0121538142013354,0.0073247126522418,0.0117301986081763,0.0050661422455049,0.0171007062865177,0.014150665050793,0.6868709148776895,0.7043845336434176,0.5200353397633071,0.5121857066958242,0.5908767967749037,0.0081384619272068,0.0068232832884889,0.021796346463863,0.3391840686670823,0.3443448097620784,0.2911507913031024,0.88552084122391,0.0684328764930074,0.3976882544091215,0.2938685975682708,0.0603399497390947,0
2017-02-28,0.0158578659535937,0.0150807601254041,0.0145341371416277,0.0144920050856991,0.0138926548289141,0.059721420646619,0.010936964194581,0.0076021395603327,0.0101031577949802,0.0046787375157468,0.0140571637099699,0.0127422894704461,0.6784863141472985,0.6988363948348821,0.4735773984306957,0.3511663015787739,0.4916294018024467,0.0085096067534588,0.0058489863975439,0.0235380524126038,0.2983859357275767,0.3256167806260808,0.3075003550803634,0.6768506198704664,0.0624524960987343,0.2878636135300144,0.2093384606168385,0.0537879152059816,1
2017-03-01,0.0141383300775581,0.0161624918676803,0.016545552850391,0.0180032857391642,0.0172587130274263,0.0660324216621337,0.0106950608112362,0.008131482068762,0.00952885959335,0.0046625450820219,0.0131612044403428,0.012121170010669,0.673659047112377,0.6933002552377773,0.5247719849595867,0.2817979691766775,0.3769618642791055,0.0091883683652796,0.003577063649414,0.0272264861421873,0.2657750915917495,0.3249573995350694,0.284015005708866,0.7137201826128792,0.0690260917307079,0.3056799756157116,0.3873233542423382,0.048219675600169,0
2017-03-02,0.019806399728093,0.0206803415735498,0.0162211204225432,0.0174287164378983,0.0167078940157424,0.0662345859974542,0.0106730689234498,0.0087501120133955,0.0089504034748211,0.0045928442758956,0.0123244825766689,0.0114550822659194,0.6690842868349567,0.687831130235485,0.5157862544571448,0.3041712640012146,0.3063229029460039,0.0090312162141788,0.0037031799762555,0.0267830552530672,0.2530136058687871,0.3702831665866746,0.2480751074050384,0.6987153168560513,0.0624334932552968,0.3238542772661977,0.3581987509824528,0.0497767586070093,0
2017-03-03,0.0154120492706857,0.0135535918391872,0.0136906346105211,0.0139812791991468,0.0134030669216398,0.0284916871251593,0.0096394797267116,0.0084280413872027,0.0077735287973514,0.0041995953849608,0.010485557360758,0.010238721035416,0.6629386853228245,0.6820584375413598,0.4625032240681285,0.2951675678744115,0.2873064715213237,0.0083725160298134,0.0036919483003367,0.0254786422241664,0.2304198152486928,0.352094522138247,0.285088375572375,0.5636309709929251,0.059388614495188,0.2192600471103686,0.1834500450895604,0.0428268169465217,1
