Date,Open,High,Low,Close,Adj Close,Volume,SMA_9,SMA_21,EMA_9,EMA_21,DEMA_9,DEMA_21,MACD_Line,MACD_Signal_Line,RSI_14,Stoch_Oscillator_K,Stoch_Oscillator_D,BB_middle,BB_upper,BB_lower,ADX,ADX+DI,ADX-DI,PSAR,CMF,OBV,CCI,Williams_%R,ATR
2017-01-27,649.5,650.0,644.0,645.9500122070312,606.9638061523438,3426118,627.5611165364584,,629.0697636485258,,640.3436250856869,,,,84.78929954992036,94.45527601204144,90.18673016097536,,,,,46.1738087701617,5.818097085706258,623.2820178222656,,38259314.0,,-7.510410217462904,8.449800376924275
2017-01-30,646.4749755859375,646.4749755859375,640.2750244140625,642.4749755859375,603.698486328125,2659814,629.6333346896702,,631.7508060360083,,642.914729095723,,,,78.60321333096519,91.15321365407749,92.4591636643518,616.1112487792968,649.341884897857,582.8806126607367,,42.887425846216864,9.680195038281912,628.6256142578125,,35599500.0,137.64610784226187,-14.374456396277491,8.237055266781336
2017-01-31,641.2000122070312,646.3499755859375,638.5,643.3250122070312,604.4971313476562,3050520,632.308336046007,617.4071422758557,634.0656472702129,617.4071422758557,644.8486587053485,617.4071422758557,,,79.00669031652036,87.43878190353131,91.0157571898834,618.35,652.564987289571,584.135012710429,,39.093476895076584,10.824167281241868,632.90049140625,0.02693936716752509,38650020.0,123.91481265217655,-15.798787675665682,8.201280629115775
2017-02-01,643.0999755859375,655.0,640.25,652.8499755859375,613.447265625,5455332,635.8138902452257,619.9928559802827,637.8225129333579,620.6292180313176,649.4544146119822,623.5583778090103,,,82.89823124351427,88.24598024894793,88.94599193551892,621.2449981689454,656.8213818381234,585.6686144997673,,42.06184050713115,9.180749318416991,636.320393125,0.09308892473580527,44105352.0,140.749397615555,-5.088815181213013,8.794080837319534
2017-02-02,652.8499755859375,652.8499755859375,646.2999877929688,649.3499755859375,610.1583862304688,2985818,639.2805514865452,622.5833304268973,640.1280054638738,623.2401959908285,651.2779208311861,628.2766848428319,,,77.23281324945526,88.41009247975639,88.03161821074521,624.0749969482422,659.1353516185185,589.0146422779659,,39.21453689912817,8.559274358136358,638.5,0.10210005163672897,41119534.0,123.25458395333459,-13.882119703852114,8.594747921855207
2017-02-03,649.5,658.0,648.25,655.5250244140625,615.9608764648438,4002552,643.4305555555555,625.5726173037574,643.2074092539116,626.1751803929407,654.5908645797915,633.4219742603184,,,79.84938172303276,91.75776931277868,89.47128068049433,627.1962493896484,661.7822300499499,592.6102687293469,,40.5464932306554,7.721380043814741,640.25,0.15791577737348644,45122086.0,124.48560015047782,-5.755757176598841,8.69560919641348
2017-02-06,656.1500244140625,660.0,655.7249755859375,657.0499877929688,617.393798828125,2155110,647.2888861762153,628.6178559802827,645.9759249617231,628.9819810656705,657.2975017886762,638.1216124657684,,,80.44702131839203,91.26884681241911,90.47890286831806,630.2074981689453,664.1734562905957,596.241540047295,,40.73786685601794,7.365013769167411,643.8,0.171138581143228,47277196.0,124.3334602109029,-6.555582682291671,8.332878987538432
2017-02-07,658.0,659.0,651.4749755859375,653.5750122070312,614.1286010742188,1705960,649.4888848198784,631.3202369326636,647.4957424107847,631.2177111694306,657.7688578315965,641.5589489002105,19.08560269536224,,74.98911306928417,91.13696983002262,91.38786198507347,633.00625,664.9266557076056,601.0858442923944,,37.595616357145865,11.153282896148616,647.04,0.16002243787238934,45571236.0,100.1483326107685,-14.277750651041664,8.264443493198362
2017-02-08,653.7750244140625,659.3499755859375,649.0750122070312,652.8250122070312,613.423828125,2470480,650.3249986436632,633.9500005812872,648.5615963700341,633.1820112637579,657.6327718740829,644.3688638320372,18.418412658963007,,73.82495054140982,87.7407497829861,90.04885547514262,635.2887512207031,665.9999690228383,604.577533418568,,33.76581056354655,12.396496034436321,,0.1662425968398811,43100756.0,86.80747446651301,-15.944417317708337,8.432527107789122
2017-02-09,654.7000122070312,659.9500122070312,646.2750244140625,648.8250122070312,609.6652221679688,2232688,650.6444430881077,635.9333350771949,648.6142795374336,634.6041022586008,655.9133664745923,646.0667782250756,17.366700662821586,,67.78118040831995,81.64817527488425,86.841964962631,636.8800018310546,666.9266484480376,606.8333552140717,59.28680182029801,29.463902201650544,13.425763630658112,646.2750244140625,0.1156693289110932,40868068.0,70.47431889139581,-24.83330620659723,8.865536411782445
2017-02-10,649.1749877929688,654.375,649.0,651.7999877929688,612.4606323242188,1648368,651.6805555555555,637.5904773530506,649.2514211885407,636.167364579907,655.6004040591532,648.0091266597079,16.582118653750626,,69.7638029453639,79.91493383530737,83.1012862977259,638.5950012207031,667.9282653303497,609.2617371110565,56.95619799087195,27.909763092733073,12.717591841915253,646.2750244140625,0.07644807249379017,42516436.0,65.1762057515556,-19.477474969772356,8.594708059662155
2017-02-13,653.7750244140625,657.5,649.5999755859375,655.0999755859375,615.5615234375,1397896,652.9888848198784,639.3809523809524,650.42113206802,637.8885110350008,656.4360870680935,650.2184278849049,16.04169452581209,,71.83425539671458,80.61251990086856,80.7252096703534,640.5375,668.8212443975292,612.2537556024708,55.41411341574698,28.78106603013075,11.766205032449086,646.2750244140625,0.0839535005653938,43914332.0,72.22619492449722,-13.85165912102474,8.538539347227214
2017-02-14,657.0,657.0,652.0,655.5499877929688,615.9843139648438,1223030,653.2888861762153,641.2523803710938,651.4469032130098,639.4940998311797,657.0794841290603,652.1627413276188,15.471372384816505,,72.11467632884802,82.94505145561224,81.15750173059605,642.1237487792969,670.036451347953,614.2110462106408,54.072785711965324,27.384739127310766,11.195362082653391,646.5485241699218,0.101716870265935,45137362.0,72.67529206184913,-17.835711542366205,8.255102237453482
2017-02-15,656.0,662.0,653.7249755859375,661.0999755859375,621.1993408203125,3063470,654.5944417317709,643.0273786272321,653.3775176875954,641.4582703543394,659.4280740001043,654.760826735793,15.290960931511904,,75.37140280037029,88.16091273764629,83.90616136470904,644.2162475585938,671.2159238574045,617.216571259783,53.56972497040825,30.01416464210874,10.304347732515343,646.816553930664,0.11392299558598099,48200832.0,91.51944286828942,-3.829891123670215,8.256684285741215
2017-02-16,661.5,666.5,660.125,663.9500122070312,623.8773803710938,2521850,655.5305514865452,645.1559506370908,655.4920165914826,643.5029741591296,662.0240607645995,657.4550288738967,15.202710310445923,,76.86559680886444,89.7424326911203,86.94946562812628,646.3487487792969,672.4953656833292,620.2021318752646,53.62762041603477,32.52733104439051,9.66609428388081,647.4238917734374,0.13958967300452355,50722682.0,114.1832132581429,-9.10709926060268,8.108440476526164
2017-02-17,722.5,727.0,680.2249755859375,688.5250244140625,646.9691162109375,201129980,659.0277777777778,648.3571428571429,662.0986181559987,647.5958878186689,672.6095347461049,664.0004045225837,16.920717660194896,16.708921164853198,85.20224080007847,81.19615364368399,86.36649969081685,649.8674987792969,678.6920231187353,621.0429744398584,56.21983442233964,57.7394450004168,5.823917308651399,648.5684582670311,-0.4476240884612099,251852662.0,312.182796332874,-43.47454868467514,12.405274772327449
2017-02-20,680.5999755859375,707.7249755859375,679.5750122070312,704.5499877929688,662.0269165039062,5283358,664.691663953993,652.4714268275669,670.5888920833927,652.7735332708779,685.7898444973929,672.393680685536,19.352250780279064,17.237587087938373,88.1906877362168,73.8464584823978,81.59501493906735,654.1862487792969,688.1479723452061,620.2245252133877,58.41071313655075,48.474959538685816,5.259926181184833,654.8429816056687,-0.42170452279190507,257136020.0,266.74659494431853,-25.878976607528813,13.628334682445617
2017-02-21,703.0250244140625,710.9000244140625,698.7000122070312,707.7750244140625,665.0573120117188,3130014,670.7972208658854,656.7380952380952,678.0261185495267,657.7736688293492,696.1366616536341,680.1557442594667,21.294027504759697,18.048875171302637,88.68590054915347,68.9436916723957,74.66210126615915,658.4587493896485,696.5600002527013,620.3574985265956,60.426804106827326,46.910844824307496,4.893461606513934,660.6155430772152,-0.4180212253554391,260266034.0,237.90206761413188,-23.815399690608942,13.518070852650618
2017-02-22,707.5,709.4000244140625,697.4249877929688,699.5750122070312,657.3522338867188,2648388,676.4361097547743,660.4166666666666,682.3358972810277,661.5737909545929,700.2721547495144,685.3757887321941,21.918563537284513,18.822812844499012,79.55149774648329,72.11075406052724,71.63363473844025,661.7487487792969,702.0558336561927,621.441663902401,61.9966317511075,43.69299733926585,5.288149547748297,665.926299631038,-0.42625486666125273,257617646.0,169.64557311010424,-33.97336152028054,13.399634813472158
2017-02-23,701.9000244140625,710.6749877929688,693.5250244140625,697.1500244140625,655.0735473632812,17247490,681.4750027126736,663.4345238095239,685.2987227076346,664.8079939963629,702.0179890237096,689.3863583776094,21.96464187515369,19.45117865062995,77.02489798064595,68.41128848927137,69.8219114073981,664.3412506103516,706.7006007471732,621.98190047353,62.68917035462789,39.51276297309216,6.95785255574834,670.812195660555,-0.4554722101176855,240370156.0,131.8715808654421,-36.97737332129641,13.685967156625855
2017-02-27,695.4500122070312,699.1749877929688,689.2999877929688,696.7999877929688,654.7446899414062,2340688,686.1083374023438,665.8869047619048,687.5989757247014,667.7163570687817,702.8145911912147,692.7042911175682,21.722510678637377,19.905445056231436,76.64648247009508,63.87942519193285,68.13382258057716,666.8837493896484,710.6047253364344,623.1627734428624,62.567024596381295,37.29989745485574,8.964319674215396,675.3072200077105,-0.4776689892811643,238029468.0,94.93517412901458,-37.410989582624495,13.39642967507689
2017-02-28,696.4500122070312,698.125,692.25,695.0499877929688,653.1002807617188,1464004,690.4972262912327,668.2249988374256,689.0891781383549,670.2012325891623,702.4538324424883,695.1765140156779,21.145655630897977,20.153487171164745,74.67132864006135,62.01093101103535,64.76721489741318,669.5125,713.3689951642529,625.6560048357472,62.45669179645751,36.007873555563485,8.653806347094326,679.4426424070937,-0.4769523830131781,236565464.0,82.17692210748037,-39.578844062973026,12.827576670010016
2017-03-01,698.2249755859375,698.25,693.2000122070312,695.8250122070312,653.8284912109375,1740868,694.3555636935764,670.7654767717634,690.4363449520902,672.5306670998775,702.2058018463852,697.3531361337238,20.51455284725637,20.22570030638307,74.97885188492774,61.463800792077414,62.45138566501521,672.1375,715.6936984617549,628.5813015382452,62.362477251133804,34.966058750255,8.384943861493962,683.2472310145262,-0.4754540920073411,238306332.0,73.86498963448008,-38.618763978170236,12.241811713095288
2017-03-02,697.2750244140625,698.0,688.125,690.0499877929688,648.4020385742188,2300994,697.2555609809028,672.9904756091889,690.359073520266,674.1233326174313,699.7128218902426,698.1370913005222,19.32562931311338,20.045686107729136,68.3222745742827,58.143527145673936,60.53941964959557,673.9975006103516,717.2765225440759,630.7184786766273,61.32851760835859,32.81883335508563,11.025990110492247,686.747452533364,-0.48462726816467755,236005338.0,55.406679943690214,-47.37181052183493,12.06424655120949
2017-03-03,692.25,692.25,684.5,688.5,646.9456176757812,1246412,697.2527804904514,674.6880958193824,689.9872588162128,675.430302379483,697.1728057489516,698.4491464205217,18.050255673954098,19.646600020974127,66.61292904083004,54.755946374219626,58.121091437323656,675.9550018310547,718.1250254872858,633.7849781748236,59.75360805959758,31.199529753464113,12.789830828173075,,-0.5068463689535688,234758926.0,38.926726975008854,-49.741586377335935,11.74173832347622
2017-03-06,688.4000244140625,694.9500122070312,686.5499877929688,690.375,648.7074584960938,1839562,695.6777818467882,676.6416684105283,690.0648070529703,676.7889112540754,695.8752831885672,698.9502320864674,16.994903043000818,19.116260625379468,67.66676821443346,51.3510899224986,54.75018781413072,677.6975006103515,719.2219050151158,636.1730962055873,58.507653907894486,31.25090293928792,12.093340707141602,,-0.5089015340724609,236598488.0,41.28105333787345,-48.83333333333333,11.49275905836513
2017-03-07,691.125,693.75,688.0999755859375,693.0999755859375,651.2680053710938,1556438,694.0472208658854,678.4309517996652,690.6718407595638,678.2717352842446,695.805848633316,699.7664124320277,16.191762674687766,18.53136103524113,69.18888995859905,51.72032956346586,52.6091219533947,679.5,720.4079874222331,638.5920125777669,57.37135409912022,30.06495617283228,11.63440810173357,,-0.5166490032572947,238154926.0,40.42359980415697,-46.26409159893314,11.058773356868718
2017-03-08,693.9500122070312,699.5999755859375,690.5250244140625,696.0999755859375,654.0869140625,1891072,693.6611056857639,680.2904750279018,691.7574677248385,679.8924844025804,696.73317559606,700.9065082808703,15.617316372736582,17.94855210274022,70.81767398639784,52.89897702802955,51.99013217133133,681.6262481689453,721.3260031973007,641.9264931405899,56.73857984429703,32.183816417661035,10.917746265417072,,-0.5123612943576223,240045998.0,49.03384722705291,-46.20564398364486,10.911837990725752
2017-03-09,690.8250122070312,699.3499755859375,690.8250122070312,697.0999755859375,655.0264892578125,1754658,693.6555447048611,682.3630923316592,692.8259692970585,681.4568017828856,697.6613368518116,701.9825665634265,15.069048570663881,17.372651396324954,71.36114358825346,48.16109350886302,50.9268000334528,683.8399963378906,721.7669370916306,645.9130555841507,56.15991261559867,30.29588367923003,10.277301069705208,,-0.5061829805574073,241800656.0,46.62277494645521,-63.04698389083294,10.735515000858761
2017-03-10,697.5,704.0,696.5750122070312,700.0499877929688,657.798583984375,2930352,694.0166558159722,684.6119006928943,694.2707729962406,683.1470914201659,699.2949099993888,703.3435045272762,14.70309558475003,16.838740234009972,72.96090772602496,52.036799069297615,51.03228986873006,686.4012451171875,721.3233841633252,651.4791060710498,55.938155938654795,31.982017086711416,9.741313870867547,,-0.5034487996505655,244731008.0,62.00213083358356,-34.63697491762936,10.491556102771927
2017-03-14,711.0499877929688,712.0750122070312,703.3250122070312,705.3499755859375,662.7786254882812,3577510,695.1610989040798,687.3035656156994,696.48661351418,685.1655354352359,702.2785955310501,705.3608600917636,14.671614686567182,16.405315124521415,75.59819794642833,59.30929551470828,53.16906269762297,689.078744506836,721.0668869853171,657.0906020283549,56.195226326352326,34.914329819272055,8.929121378019406,,-0.5028554866048428,248308518.0,94.19514791650235,-24.38815464741284,10.604305047431538
2017-03-15,705.4749755859375,710.0,705.2750244140625,708.2999877929688,665.5505981445312,2135930,696.5472073025173,689.9940418061756,698.8492883699378,687.2686674677572,705.3730138680401,707.5399917305289,14.71508088614064,16.06726827684526,76.94605752334841,75.76161714055245,62.36923724151944,691.7387451171875,720.685571151354,662.791919083021,56.43109052657119,33.72449896739789,8.624829582911476,,-0.49990177471689584,250444448.0,103.86576258963801,-13.690019013300459,10.172929256347691
2017-03-16,709.0499877929688,711.4249877929688,706.8250122070312,708.6749877929688,665.9028930664062,2490054,698.6166517469618,692.5452328636533,700.814428254544,689.2146965882309,707.6055205607108,709.4122905729996,14.61135690134904,15.77608600174602,77.11907440323121,83.19724473150076,72.75605246225383,694.3949951171875,718.9945502567149,669.7954399776601,56.72690374144045,33.62975967677471,8.327302504049921,,-0.5017603479483668,252934502.0,117.51242537898423,-12.330092144784398,9.764825701883293
2017-03-17,709.2750244140625,713.75,706.4249877929688,712.9249877929688,669.8964233398438,1695232,701.3305392795139,695.2773757207962,703.236540162229,691.3701776068434,710.6071035333102,711.6911548826445,14.702611820371658,15.561391165471148,79.03905352182919,90.38644476265405,83.11510221156908,696.9862457275391,717.6076000660809,676.3648913889973,57.1279788150601,33.52425008212421,7.862191006254976,,-0.49783353994019386,254629734.0,136.4750692088485,-2.820554553952992,9.586480994298638
2017-03-20,713.3250122070312,719.9249877929688,712.9749755859375,718.0499877929688,674.7120971679688,4071172,704.4055379231771,697.9892810639881,706.199229688377,693.7956148964912,714.4658320061604,714.4741735923537,15.01538861652466,15.452190655681852,81.09874931388876,93.18549307068406,88.92306085494629,699.6912445068359,716.013924497793,683.3685645158788,57.810542684087984,36.49701934283448,7.434826971811817,684.5,-0.49791245273869256,258700906.0,184.42070282513572,-5.2928740892104305,9.397730278236578
2017-03-21,717.0,722.5,717.0,720.4749755859375,676.9906616210938,2778640,707.4472045898438,700.6809459867932,709.0543788678892,696.2210113228044,717.9517800657256,717.2246068884187,15.282772441821294,15.418307012909741,82.00003845844171,95.51918658029422,93.03037480454411,701.2887420654297,719.1122571387807,683.4652269920787,58.55795601490623,36.95086936600458,7.107904123512891,685.2084997558594,-0.4965703174753697,261479546.0,175.35883891770945,-5.329011615953949,9.113729432931976
2017-03-22,713.8499755859375,718.5,712.9000244140625,715.4500122070312,672.2691040039062,2818272,709.5972086588541,701.9630882626489,710.3335055357177,697.9691023122796,718.4747278282496,718.6524537259972,14.917246765410823,15.318094963409958,74.11362270955429,90.27517161321823,92.99328375473219,701.8337432861329,720.6611369961848,683.0063495760809,58.31295697554784,34.688508563912045,9.986608469122368,686.700159765625,-0.033130851589487816,258661274.0,116.41690504609562,-18.552599455180918,9.001769838704686
2017-03-23,717.2000122070312,717.5,711.4500122070312,715.4500122070312,672.2691040039062,2461236,711.6361016167534,702.4821370442709,711.3568068699803,699.5582759390752,718.688425771416,719.8060259759054,14.460869135568828,15.146649797841732,74.1136227095543,85.85526315789474,90.5498737838024,702.2174926757813,721.8109224703351,682.6240628812275,57.768191568293354,32.953133819133406,10.686020264572491,688.132153375,-0.08602871529336369,258661274.0,99.38663948485753,-18.552599455180918,8.78728714674052
2017-03-24,716.5,717.2249755859375,711.0,712.1749877929688,669.191650390625,1905182,712.9833238389757,702.6916591099331,711.5204430545781,700.7052497439746,717.5166471234047,720.1549986910015,13.67725657618837,14.85277115351106,69.09091868537637,78.0581106078909,84.72951512633462,702.8474914550782,722.866200166248,682.8287827439084,57.16342978642674,31.222356630538638,10.504456673534214,689.50686724,-0.1308318756485872,256756092.0,78.63114707335414,-28.720469265965487,8.60133357904458
2017-03-27,712.0,712.0,702.0250244140625,704.9249877929688,662.3793334960938,2932042,712.9361029730903,702.9464198521206,710.2013520022563,701.0888622938832,713.94304241546,719.1191909274609,12.329101362130245,14.348037195234898,59.48088110508572,67.21227192448363,77.04188189675642,703.2362396240235,723.0986455703667,683.3738336776803,54.788163010366446,28.58597122370868,17.083883756671245,690.8265925504,-0.12280229520458127,253824050.0,23.558397441542134,-51.09011550540268,8.713593217001584
2017-03-28,709.1500244140625,712.3499755859375,706.5499877929688,710.0999755859375,667.2418823242188,4030700,713.1361016167534,703.5630841936384,710.1810767189925,701.9080544113426,713.1582088229444,719.0439823668311,11.545171358963898,13.7874640279807,63.394727436354515,60.46967071922928,68.5800177505346,703.9012390136719,723.7477344213962,684.0547436059476,52.6333574281043,27.09699620776499,16.018327600667195,692.093528848384,0.06207455191081466,257854750.0,43.473142521190695,-38.780403070944004,8.620281667245806
2017-03-29,710.4000244140625,717.4000244140625,710.0,714.2999877929688,671.1884155273438,4287886,713.7611016167534,704.3964175269717,711.0048589337878,703.0345938096722,714.0455903887855,719.6368368585976,11.134455989990443,13.25686242038265,66.24452437244975,61.41383622600159,63.03192628990484,704.8637390136719,724.7668950591187,684.960582968225,51.16929507006117,29.67869164926696,15.013278308408623,693.3097876944487,0.0497382271831246,262142636.0,68.9441954088524,-25.887972745648536,8.532006285852797
2017-03-30,714.0,739.9749755859375,712.5250244140625,733.0999755859375,688.8536987304688,17160546,716.0027669270834,706.2083217075893,715.4238822642177,705.7678103347871,721.3916860925598,723.3455008566419,12.185496183082705,13.042589172922662,75.45566230668547,73.16353233060018,65.01567975861035,706.7274871826172,729.6481914980695,683.8067828671649,51.37946232374196,40.21280318793332,12.004404805779743,694.4773961866707,0.1658904742721548,279303182.0,162.38215164642065,-15.84102719160696,9.899312575298543
2017-03-31,726.9000244140625,727.0,718.2750244140625,721.2750244140625,677.7424926757812,4825696,716.3611043294271,707.4202270507812,716.5941106941867,707.1775570692666,722.3045365008355,724.4388636659343,11.92679372027817,12.819430082393765,63.68427303186023,69.66523433617296,68.08086763092491,708.2887390136718,730.7009461320754,685.8765318952683,51.57370234152912,36.01477388638487,10.751200872525114,697.2072509506268,0.13635501008616416,274477486.0,107.99174110584607,-49.27529705422566,10.255014884259944
2017-04-03,723.0,725.0499877929688,713.0,716.5999755859375,673.349609375,2074526,715.9305487738716,708.6845121837798,716.595283672537,708.0341405707823,721.1645627005362,724.5049497509489,11.215250360335517,12.498594137982117,59.71774297007034,57.76313120190903,66.86396595622739,709.6937377929687,730.4279470607634,688.959528525174,50.862792207179524,32.999247248719044,13.51639124353767,699.7733144287454,0.14486727879803904,272402960.0,72.58136731666443,-61.59428214844027,10.384536086754924
2017-04-05,717.625,723.25,713.7750244140625,716.1749877929688,672.9502563476562,2872040,716.0111016167534,710.0023687453497,716.5112244966233,708.7742175909809,720.0994003782916,724.4204777731312,10.496062087889072,12.09808772796351,59.355819416504346,42.1387582586543,56.52237459891209,710.9837371826172,729.8784357668586,692.0890385983759,50.20532016950728,30.81444091950951,12.621501220308438,702.1854140981769,0.12138510114171207,269530920.0,62.7397694646972,-62.71414602137118,10.31895207182307
2017-04-06,715.75,721.5,712.5250244140625,719.25,675.8396606445312,3062208,716.4333224826389,711.3773687453497,717.0589795972987,709.7265614463463,720.3677243831737,724.8162014804515,10.05828236858008,11.690126656086825,61.1886699889786,40.36007839958484,46.753989286716056,712.2912384033203,729.6080461704755,694.9744306361652,49.37724782892443,28.8649568767641,12.704132833843188,704.4527877874425,0.14242780663535232,272593128.0,57.1025771837872,-54.61133663143403,10.222109941537518
2017-04-07,715.5250244140625,722.5,714.2999877929688,719.4249877929688,676.0040893554688,2324180,717.2388780381945,712.6309407552084,717.5321812364328,710.6082365687665,720.55773837644,725.1276139837896,9.614627399687834,11.275026804807027,61.295633154564854,42.84142740425751,41.78008802083221,713.4574890136719,729.3376006961058,697.5773773312379,48.690981063275196,27.88808680782047,11.959657939088283,706.5841190553522,0.13261917749180127,274917308.0,62.108830387735146,-54.15023513442227,10.076496246626808
2017-04-10,721.5,721.5,716.3250122070312,717.0750122070312,673.7959594726562,1696938,718.588880750868,713.6297520228794,717.4407474305526,711.1961252631543,719.7880460978542,724.9300035444369,8.970003632023008,10.814022170250222,58.94615462383112,43.63196369944824,42.27782316776353,714.4562408447266,728.5022926696926,700.4101890197607,48.05577806838678,26.819913034994237,11.501577288718078,708.5875704471873,0.11080540086318687,273220370.0,51.60624820097377,-60.34253713579898,9.7237382442686
2017-04-11,717.0,720.5999755859375,715.75,719.75,676.3095703125,2178130,719.6611056857639,714.7083246140253,717.9025979444422,711.9737502392311,720.149917289395,725.1660259277396,8.576123596601974,10.366442455520573,60.78861138806035,44.07113861672767,43.51484324014447,715.4412414550782,727.9914374240903,702.891045486066,47.34733662352645,25.821700687526587,11.514767884627195,710.4708147555124,0.11806319061076824,275398500.0,51.02052717318587,-53.293811879595744,9.373166641426437
2017-04-12,719.5,724.9749755859375,717.75,721.8499755859375,678.2826538085938,1782546,720.4999932183159,715.7464192708334,718.6920734727413,712.8715889071134,721.1215093713429,725.6807837765596,8.337313944975335,9.960616753411527,62.22198600927084,46.201126243489036,44.634742853221645,716.2662414550781,728.2091290508098,704.3233538593464,47.08701863143998,27.778704000761365,10.865961310905371,712.2410644053379,0.12576593589958363,277181046.0,86.42779298425023,-47.76027225413817,9.218723942018029
2017-04-13,721.5,724.4500122070312,718.5250244140625,720.1500244140625,676.6854858398438,2402118,719.0611097547743,716.451183500744,718.9836636610055,713.5332648622905,721.160484530498,725.7795110664935,7.919591600845024,9.552411722898228,60.30033680228198,48.90206270680142,46.39144252233937,716.8587432861328,728.3283921463968,705.3890944258688,46.8459133032984,26.461912420929146,10.350883056693414,713.9050990761739,0.13944915597670363,274778928.0,73.4932816739706,-52.23972774586183,8.982033310529886
2017-04-17,720.1500244140625,721.9000244140625,714.125,718.4000244140625,675.0410766601562,3568528,718.7416653103298,716.9321376255581,718.8669358116169,713.9756975488152,720.5150102277001,725.5108601767496,7.362463364266091,9.1144220511718,58.30408415611601,47.71631187423471,47.60650027484172,717.3449951171875,728.1933784213311,706.496611813044,45.64954765412368,24.80054650420538,13.254038450976129,,0.13341513949688635,271210400.0,19.071777906529235,-56.851064377295856,8.895334119752706
