Date,Open,High,Low,Close,Adj Close,Volume
2017-04-07,507.0,514.9000244140625,502.5,504.20001220703125,496.5117492675781,5019268
2017-04-10,504.6499938964844,513.0,503.3500061035156,510.75,502.96185302734375,5986936
2017-04-11,509.6000061035156,516.5999755859375,508.1000061035156,515.0499877929688,507.1963195800781,7406691
2017-04-12,515.2999877929688,520.4000244140625,503.25,506.0,498.2842712402344,6161411
2017-04-13,506.6000061035156,511.3500061035156,502.8999938964844,507.54998779296875,499.8106689453125,6216374
2017-04-17,505.54998779296875,509.04998779296875,501.25,502.3500061035156,494.6899108886719,4070932
2017-04-18,505.0,508.95001220703125,498.0,499.6499938964844,492.0310974121094,5450454
2017-04-19,498.25,501.45001220703125,488.25,499.5,491.8834533691406,7447021
2017-04-20,496.1499938964844,504.3999938964844,487.0,488.0,480.55877685546875,8153829
2017-04-21,492.0,497.0,483.29998779296875,486.25,478.83544921875,10301245
2017-04-24,487.95001220703125,503.6000061035156,481.0,498.6499938964844,491.0463562011719,14182302
2017-04-25,501.0,520.1500244140625,495.1000061035156,516.4000244140625,508.5257263183594,13778124
2017-04-26,519.5,525.0,508.04998779296875,517.1500244140625,509.2641906738281,11516903
2017-04-27,524.0,524.0,503.25,506.6000061035156,498.8751525878906,22108735
2017-04-28,508.29998779296875,515.2999877929688,504.5,509.6499938964844,501.8786315917969,9287281
2017-05-02,509.5,513.0999755859375,501.6000061035156,505.54998779296875,497.84112548828125,7539462
2017-05-03,506.8999938964844,507.3500061035156,500.0,500.8500061035156,493.21282958984375,7220815
2017-05-04,504.95001220703125,521.7999877929688,502.0,518.8499755859375,510.93829345703125,15719994
2017-05-05,522.0,522.4000244140625,502.5,504.5,496.80718994140625,9440005
2017-05-08,509.0,513.7000122070312,503.29998779296875,511.20001220703125,503.4049987792969,6834456
2017-05-09,513.0,521.25,510.54998779296875,518.2000122070312,510.29827880859375,7872272
2017-05-10,519.0,527.5499877929688,515.7000122070312,526.3499755859375,518.3240356445312,8812464
2017-05-11,525.2000122070312,534.5999755859375,513.4500122070312,516.9000244140625,509.01812744140625,8962710
2017-05-12,516.7000122070312,516.8499755859375,499.20001220703125,503.0,495.3300476074219,9934430
2017-05-15,505.0,508.5,498.3999938964844,500.1000061035156,492.4742431640625,8806756
2017-05-16,502.1000061035156,504.5,493.5,501.5,493.8529052734375,8610492
2017-05-17,501.3500061035156,506.75,498.5,502.79998779296875,495.133056640625,6443135
2017-05-18,498.0,499.1000061035156,490.25,492.0,484.49774169921875,9227022
2017-05-19,495.75,503.8500061035156,494.20001220703125,501.70001220703125,494.0498046875,7611430
2017-05-22,504.0,507.45001220703125,499.5,502.29998779296875,494.64068603515625,4970982
2017-05-23,502.25,506.1000061035156,495.20001220703125,500.6000061035156,492.9666442871094,7549551
2017-05-24,503.0,505.0,495.0,499.29998779296875,491.68646240234375,7271148
2017-05-25,502.0,509.8999938964844,495.8500061035156,507.45001220703125,499.7121887207031,9157557
2017-05-26,508.0,513.0,505.0,511.45001220703125,503.65118408203125,5995136
2017-05-29,511.8999938964844,515.0,502.20001220703125,507.25,499.5152587890625,5441466
2017-05-30,505.0,516.9500122070312,503.6499938964844,514.4000244140625,506.55621337890625,4725430
2017-05-31,514.0,516.0,509.5,514.0499877929688,506.2115478515625,7263061
2017-06-01,512.1500244140625,515.9500122070312,505.5,509.29998779296875,501.533935546875,8105813
2017-06-02,513.5,513.5,506.3500061035156,508.04998779296875,500.30303955078125,4474040
2017-06-05,507.3500061035156,516.75,507.0,513.6500244140625,505.817626953125,3858825
2017-06-06,514.0,514.4000244140625,505.54998779296875,510.20001220703125,502.42022705078125,3866339
2017-06-07,510.0,515.4500122070312,508.1000061035156,514.2000122070312,506.3592529296875,3389166
2017-06-08,514.0,521.7999877929688,511.3500061035156,515.75,507.8855895996094,5980728
2017-06-09,515.0,516.3499755859375,509.3999938964844,513.6500244140625,505.817626953125,3242063
2017-06-12,512.4500122070312,513.0999755859375,506.0,507.5,499.7613830566406,2360518
2017-06-13,509.0,512.2999877929688,505.5,506.45001220703125,498.7274169921875,2181945
2017-06-14,509.0,510.8999938964844,501.54998779296875,509.5,501.7309265136719,4648343
2017-06-15,508.8500061035156,509.29998779296875,504.0,507.6000061035156,499.8598937988281,3425367
2017-06-16,507.6499938964844,514.2999877929688,507.5,510.45001220703125,502.6664123535156,4999502
2017-06-19,511.0,525.3499755859375,509.29998779296875,520.1500244140625,512.2185668945312,6844723
2017-06-20,520.2000122070312,521.7000122070312,510.5,511.8500061035156,504.0450439453125,4388846
2017-06-21,511.04998779296875,512.5,506.75,507.75,500.007568359375,4346995
2017-06-22,508.8999938964844,514.4500122070312,506.6499938964844,508.0,500.2537841796875,3463745
2017-06-23,509.6000061035156,510.45001220703125,503.6499938964844,504.6499938964844,496.95489501953125,3548884
2017-06-27,506.0,506.70001220703125,484.45001220703125,492.8500061035156,485.3348388671875,9842829
2017-06-28,493.79998779296875,500.3500061035156,490.04998779296875,492.0,484.49774169921875,12691859
2017-06-29,498.0,514.4000244140625,497.70001220703125,512.0999755859375,504.291259765625,11855524
2017-06-30,510.6000061035156,520.0,508.1000061035156,517.3499755859375,509.461181640625,7600005
2017-07-03,517.0999755859375,521.7999877929688,515.0,517.25,509.3627624511719,3701949
2017-07-04,516.7999877929688,517.5499877929688,506.54998779296875,508.3999938964844,500.6476745605469,4086213
2017-07-05,507.75,515.4000244140625,507.75,513.9000244140625,506.06378173828125,3154406
2017-07-06,511.0,512.8499755859375,508.1499938964844,509.5,506.6604919433594,3514758
2017-07-07,508.25,508.95001220703125,501.25,503.1499938964844,500.3458557128906,3509920
2017-07-10,509.1000061035156,513.1500244140625,506.70001220703125,509.95001220703125,507.1079406738281,1238680
2017-07-11,512.0,512.4000244140625,505.79998779296875,506.79998779296875,503.97552490234375,3928279
2017-07-12,508.8999938964844,509.8999938964844,504.20001220703125,506.75,503.92578125,5504892
2017-07-13,508.0,516.8499755859375,508.0,511.8999938964844,509.04705810546875,22231839
2017-07-14,514.0,514.5,507.70001220703125,512.9500122070312,510.0912780761719,3160157
2017-07-17,513.0999755859375,514.0,508.5,510.5,507.6549072265625,3169635
2017-07-18,509.0,522.7000122070312,508.3500061035156,516.5499877929688,513.6712036132812,7864083
2017-07-19,518.0,521.9500122070312,516.0499877929688,520.2000122070312,517.3009033203125,8119092
2017-07-20,520.7999877929688,544.2000122070312,520.7000122070312,540.0,536.990478515625,16391849
2017-07-21,540.0,542.4000244140625,532.25,540.7999877929688,537.7860107421875,5567645
2017-07-24,541.0,546.4000244140625,531.4000244140625,534.7999877929688,531.8193969726562,4779353
2017-07-25,533.5,547.5,529.9500122070312,544.9500122070312,541.9129028320312,8181916
2017-07-26,538.9000244140625,543.9500122070312,525.4000244140625,528.8499755859375,525.902587890625,12085057
2017-07-27,532.4000244140625,534.9500122070312,522.0,524.6500244140625,521.72607421875,12290852
2017-07-28,523.7999877929688,529.6500244140625,512.0,515.0999755859375,512.2291870117188,8268116
2017-07-31,517.4000244140625,521.2000122070312,509.3999938964844,519.7999877929688,516.9030151367188,7245884
2017-08-01,518.2000122070312,521.75,514.75,516.5499877929688,513.6712036132812,4562630
2017-08-02,518.75,524.0499877929688,512.5999755859375,516.9000244140625,514.019287109375,4079631
2017-08-03,516.0,516.3499755859375,504.79998779296875,506.0,503.1799621582031,4140945
2017-08-04,506.0,510.79998779296875,504.6000061035156,508.1000061035156,505.26824951171875,4972811
2017-08-07,509.0,511.79998779296875,504.1000061035156,505.79998779296875,502.9810485839844,5293884
2017-08-08,507.70001220703125,510.95001220703125,496.04998779296875,499.45001220703125,496.6664733886719,8898560
2017-08-09,494.45001220703125,498.6499938964844,485.45001220703125,486.95001220703125,484.23614501953125,7169705
2017-08-10,485.1000061035156,494.1499938964844,483.54998779296875,485.5,482.7942199707031,10095387
2017-08-11,482.8999938964844,493.3500061035156,480.0,489.70001220703125,486.9707946777344,9261420
2017-08-14,491.0,497.45001220703125,489.75,491.75,489.00933837890625,3983656
2017-08-16,492.95001220703125,501.54998779296875,488.0,499.5,496.71624755859375,5958229
2017-08-17,500.20001220703125,503.45001220703125,495.0,497.1499938964844,494.3793029785156,3948664
2017-08-18,495.29998779296875,495.95001220703125,489.8500061035156,490.3999938964844,487.66693115234375,4166976
2017-08-21,492.1000061035156,503.3999938964844,491.79998779296875,494.79998779296875,492.04241943359375,17884400
2017-08-22,496.0,507.0,496.0,499.20001220703125,496.41790771484375,6654272
2017-08-23,505.0,505.79998779296875,500.1499938964844,502.6499938964844,499.8486022949219,3288488
2017-08-24,503.0,510.5,502.04998779296875,506.8500061035156,504.0252380371094,7157375
2017-08-28,507.5,512.9000244140625,506.20001220703125,510.6000061035156,507.75433349609375,3724389
2017-08-29,509.3999938964844,509.45001220703125,501.0,503.6000061035156,500.7933349609375,3266295
2017-08-30,506.20001220703125,509.5,502.29998779296875,503.8999938964844,501.0916748046875,3972126
2017-08-31,504.0,505.3999938964844,498.54998779296875,500.3500061035156,497.56146240234375,4491876
2017-09-01,502.0,509.79998779296875,498.5,507.54998779296875,504.7213439941406,4569367
2017-09-04,506.6000061035156,509.0,499.70001220703125,501.75,498.9536437988281,3744616
2017-09-05,502.25,506.6499938964844,501.5,503.3999938964844,500.5944519042969,3216819
2017-09-06,502.0,502.0,491.5,492.8500061035156,490.1033020019531,4947660
2017-09-07,494.0,499.0,494.0,496.6000061035156,493.83233642578125,4564617
2017-09-08,498.0,498.5,491.8500061035156,494.0,491.2468566894531,3662579
2017-09-11,495.3500061035156,497.3999938964844,492.6499938964844,493.8999938964844,491.14739990234375,3590293
2017-09-12,494.8999938964844,502.20001220703125,493.25,496.5,493.73291015625,3324949
2017-09-13,496.1000061035156,505.6000061035156,495.04998779296875,499.29998779296875,496.517333984375,4430874
2017-09-14,505.0,521.7999877929688,502.1000061035156,519.75,516.8533325195312,15168429
2017-09-15,517.9500122070312,520.0,511.0,516.1500244140625,513.2733764648438,8942804
2017-09-18,518.6500244140625,526.0,518.2999877929688,524.5499877929688,521.6265258789062,7337260
2017-09-19,522.0,524.0999755859375,517.5,520.75,517.8477783203125,2386279
2017-09-20,516.75,522.5,516.75,519.4500122070312,516.5549926757812,8297561
2017-09-21,518.0,522.5,505.6499938964844,512.5499877929688,509.69342041015625,3103034
2017-09-22,509.3999938964844,510.5,503.20001220703125,505.29998779296875,502.48388671875,4546160
2017-09-25,504.0,505.0,488.29998779296875,501.70001220703125,498.9039001464844,11921527
2017-09-26,500.0,518.2000122070312,500.0,511.95001220703125,509.0968017578125,5292394
2017-09-27,513.4000244140625,513.9000244140625,500.5,506.29998779296875,503.4783020019531,5300694
2017-09-28,507.8500061035156,517.25,505.6499938964844,511.79998779296875,508.9476318359375,10408979
2017-09-29,511.1000061035156,516.9500122070312,505.1000061035156,509.1499938964844,506.3124084472656,11578743
2017-10-03,514.0,517.0,504.1000061035156,509.6499938964844,506.80963134765625,10712537
2017-10-04,507.5,511.0,504.5,505.95001220703125,503.1302490234375,4792373
2017-10-05,506.6499938964844,507.8500061035156,497.45001220703125,501.20001220703125,498.40673828125,9349884
2017-10-06,503.0,507.0,501.25,503.3500061035156,500.5447692871094,11343137
2017-10-09,503.3999938964844,508.79998779296875,501.25,505.95001220703125,503.1302490234375,3942277
2017-10-10,507.5,515.7000122070312,504.1000061035156,514.5499877929688,511.68231201171875,4932758
2017-10-11,519.9000244140625,523.2999877929688,509.3999938964844,515.75,512.8756103515625,6188165
2017-10-12,516.2999877929688,525.9500122070312,512.7999877929688,525.0999755859375,522.1735229492188,4800917
2017-10-13,524.25,534.6500244140625,522.5,529.4500122070312,526.499267578125,6447797
2017-10-16,530.3499755859375,531.75,514.2000122070312,520.3499755859375,517.449951171875,7148294
2017-10-17,520.9500122070312,526.0999755859375,511.0,513.1500244140625,510.2901306152344,9443230
2017-10-18,488.0,489.0,460.8999938964844,464.5,461.9112548828125,49308621
2017-10-19,463.8999938964844,465.0,458.0,460.29998779296875,457.734619140625,3302209
2017-10-23,458.6499938964844,461.04998779296875,447.5,449.95001220703125,447.4423522949219,21127981
2017-10-24,451.6499938964844,457.79998779296875,450.1000061035156,451.95001220703125,449.43121337890625,19327721
2017-10-25,468.1499938964844,476.5,456.6499938964844,473.0,470.3638916015625,37624005
2017-10-26,472.0,487.8500061035156,471.5,484.29998779296875,481.60089111328125,24936306
2017-10-27,485.0,491.3999938964844,481.6499938964844,485.95001220703125,483.24169921875,7576778
2017-10-30,487.20001220703125,489.0,481.6000061035156,484.0,481.30255126953125,4815226
2017-10-31,495.0,529.0,493.29998779296875,523.1500244140625,520.234375,39655956
2017-11-01,524.9500122070312,544.0,524.5,535.0999755859375,532.1177978515625,22542766
2017-11-02,534.0,538.0,526.2999877929688,532.1500244140625,529.1842651367188,7800191
2017-11-03,535.3499755859375,545.7000122070312,534.0999755859375,540.0999755859375,537.08984375,9303981
2017-11-06,539.0499877929688,541.5499877929688,530.75,534.5,531.5211791992188,8013536
2017-11-07,535.5,539.4000244140625,523.0,527.1500244140625,524.2120971679688,9642624
2017-11-08,537.7000122070312,551.9000244140625,533.5999755859375,544.8499755859375,541.8134155273438,19642327
2017-11-09,548.9500122070312,555.4500122070312,533.0,540.4000244140625,537.3882446289062,11290503
2017-11-10,534.9500122070312,548.9500122070312,532.4500122070312,544.7999877929688,541.7637939453125,9869691
2017-11-13,557.0,564.5499877929688,534.0499877929688,537.3499755859375,534.355224609375,21701958
2017-11-14,537.3499755859375,549.9500122070312,532.5999755859375,545.6500244140625,542.6090087890625,10644657
2017-11-15,546.5,551.4000244140625,537.0999755859375,542.0,538.9793090820312,7814066
2017-11-16,544.0,548.5,541.2000122070312,542.5999755859375,539.575927734375,5176117
2017-11-17,550.0,557.4000244140625,540.5499877929688,542.4000244140625,539.3771362304688,4373503
2017-11-20,542.25,547.5,536.75,545.1500244140625,542.11181640625,3458524
2017-11-21,547.0,548.9000244140625,539.1500244140625,546.7999877929688,543.7525634765625,5770768
2017-11-22,546.5499877929688,547.0,539.0,540.5,537.4877319335938,4536211
2017-11-23,542.4000244140625,547.7999877929688,535.5499877929688,544.1500244140625,541.117431640625,10724159
2017-11-24,544.9500122070312,547.7000122070312,541.0499877929688,545.5,542.4598388671875,3947490
2017-11-27,544.0999755859375,561.8499755859375,540.9500122070312,559.4000244140625,556.2823486328125,9301318
2017-11-28,559.5,565.9000244140625,558.0,562.5499877929688,559.414794921875,10113136
2017-11-29,560.5499877929688,562.2000122070312,546.7999877929688,549.5,546.4375610351562,6387037
2017-11-30,547.1500244140625,547.5,534.1500244140625,535.4000244140625,532.4161376953125,19370807
2017-12-01,539.4000244140625,539.9000244140625,531.9000244140625,533.8499755859375,530.874755859375,7138045
2017-12-04,536.2000122070312,540.8499755859375,529.6500244140625,534.9500122070312,531.9686279296875,4181453
2017-12-05,535.0,537.8499755859375,530.75,533.1500244140625,530.1786499023438,6167602
2017-12-06,532.2000122070312,534.5,529.2000122070312,530.5,527.54345703125,4234770
2017-12-07,532.9000244140625,538.0,529.0999755859375,534.0499877929688,531.0736694335938,3528298
2017-12-08,536.7000122070312,544.5,536.5999755859375,542.5,539.4766235351562,6007380
2017-12-11,550.0,552.25,542.7000122070312,545.0999755859375,542.0620727539062,5326031
2017-12-12,544.0,544.0,535.0999755859375,538.5999755859375,535.5983276367188,5232189
2017-12-13,538.0,543.0,533.0499877929688,535.75,532.76416015625,4163419
2017-12-14,537.0,543.4000244140625,534.75,541.4500122070312,538.4324951171875,3558224
2017-12-15,552.2000122070312,552.4000244140625,543.0499877929688,547.9500122070312,544.8961791992188,6059220
2017-12-18,537.9500122070312,553.7999877929688,530.0,548.6500244140625,545.59228515625,5889302
2017-12-19,549.25,556.0,545.4000244140625,553.6500244140625,550.5643920898438,4325512
2017-12-20,553.5,557.7999877929688,548.5999755859375,554.5,551.4097290039062,3534649
2017-12-21,551.7999877929688,556.9500122070312,545.0499877929688,548.9500122070312,545.8905639648438,5781370
2017-12-22,549.9000244140625,554.7999877929688,547.0999755859375,553.5999755859375,550.5147094726562,3075576
2017-12-26,555.0,557.25,550.2999877929688,555.0,551.9067993164062,3272086
2017-12-27,554.0,560.6500244140625,551.0,554.5999755859375,551.5090942382812,4163259
2017-12-28,546.1500244140625,554.2000122070312,544.0,546.8499755859375,543.80224609375,8433564
2017-12-29,548.2000122070312,567.8499755859375,547.0,563.9500122070312,560.8070068359375,8363189
2018-01-01,563.7999877929688,569.7999877929688,560.5,565.5,562.348388671875,6943234
2018-01-02,567.0,568.5999755859375,556.3499755859375,559.5,556.3817749023438,6292268
2018-01-03,561.2999877929688,565.4500122070312,555.75,560.4500122070312,557.3264770507812,3990149
2018-01-04,564.8499755859375,565.0,558.0,559.9000244140625,556.7796020507812,2766664
2018-01-05,561.0499877929688,566.0,556.7000122070312,563.25,560.1109619140625,3249056
2018-01-08,565.7999877929688,568.0,562.4500122070312,565.4500122070312,562.2987060546875,3770339
2018-01-09,564.0,573.0,563.0,565.2999877929688,562.1494750976562,4607504
2018-01-10,566.1500244140625,566.7000122070312,560.4500122070312,562.7999877929688,559.6633911132812,2411625
2018-01-11,562.0,563.1500244140625,553.5499877929688,558.75,555.635986328125,2825921
2018-01-12,560.2000122070312,563.4000244140625,552.5,555.0999755859375,552.0062866210938,6013121
2018-01-15,556.7000122070312,564.4500122070312,556.4000244140625,560.5499877929688,557.426025390625,3943472
2018-01-16,562.9500122070312,566.9000244140625,555.7999877929688,563.2000122070312,560.0611572265625,5993564
2018-01-17,564.0499877929688,589.2999877929688,561.0,585.2000122070312,581.9386596679688,8453944
2018-01-18,596.0,597.1500244140625,578.5999755859375,584.7999877929688,581.5408935546875,9466991
2018-01-19,584.9000244140625,594.0,581.2000122070312,590.25,586.96044921875,3897048
2018-01-22,595.9500122070312,621.75,583.1500244140625,611.5499877929688,608.1416625976562,21790443
2018-01-23,616.4000244140625,627.5999755859375,611.4500122070312,620.0999755859375,616.64404296875,14286343
2018-01-24,621.9000244140625,621.9000244140625,606.2999877929688,607.9500122070312,604.5618286132812,6158610
2018-01-25,610.0,619.25,598.5999755859375,616.0999755859375,612.6663208007812,6749846
2018-01-29,614.5499877929688,620.9000244140625,603.6500244140625,605.5499877929688,602.1751708984375,7017160
2018-01-30,605.5999755859375,607.4500122070312,592.4500122070312,593.75,590.44091796875,6447963
2018-01-31,589.2999877929688,596.0,587.1500244140625,593.5999755859375,590.2918090820312,7108060
2018-02-01,593.5999755859375,610.0,586.0999755859375,592.7999877929688,589.4962158203125,7839731
2018-02-02,587.7999877929688,587.7999877929688,561.2999877929688,564.9000244140625,561.7517700195312,6185174
2018-02-05,551.0999755859375,568.6500244140625,547.5,566.25,563.0941772460938,9318595
2018-02-06,543.0,577.0499877929688,534.0,563.7000122070312,560.558349609375,13938327
2018-02-07,568.0,574.6500244140625,556.0,559.3499755859375,556.232666015625,7679830
2018-02-08,562.7999877929688,576.9000244140625,559.7000122070312,568.4500122070312,565.2819213867188,5816886
2018-02-09,559.9000244140625,561.9500122070312,550.4000244140625,557.5499877929688,554.442626953125,5865587
2018-02-12,563.7000122070312,568.0,560.3499755859375,564.2000122070312,561.0556640625,4765319
2018-02-14,565.0,565.8499755859375,540.0999755859375,543.9000244140625,540.8687744140625,6478108
2018-02-15,534.75,554.7999877929688,531.3499755859375,543.7000122070312,540.6698608398438,11593643
2018-02-16,547.0499877929688,548.5999755859375,535.0,537.8499755859375,534.8524169921875,3910503
2018-02-19,537.8499755859375,544.9500122070312,527.5,540.5499877929688,537.5374145507812,4251723
2018-02-20,542.0,548.0499877929688,529.4000244140625,531.7000122070312,528.7366333007812,3395183
2018-02-21,534.0,538.5,524.4000244140625,535.7999877929688,532.8138427734375,4638382
2018-02-22,533.0,533.75,527.5,530.25,527.294921875,7808359
2018-02-23,527.0,538.9000244140625,525.5499877929688,536.6500244140625,533.6591796875,3888629
2018-02-26,541.0999755859375,554.4000244140625,539.0,552.2999877929688,549.2218627929688,5297794
2018-02-27,551.5999755859375,551.5999755859375,536.1500244140625,538.4000244140625,535.3994750976562,4136383
2018-02-28,534.0,536.5,520.0,528.75,525.8031616210938,6626661
2018-03-01,524.0,535.5499877929688,522.0,525.75,522.8198852539062,9827510
2018-03-05,524.0,528.9500122070312,521.2999877929688,524.5499877929688,521.6265258789062,6766199
2018-03-06,526.0,530.6500244140625,511.20001220703125,517.3499755859375,514.4666748046875,12240160
2018-03-07,510.8999938964844,517.9000244140625,507.54998779296875,512.6500244140625,509.79296875,10428057
2018-03-08,518.4500122070312,523.9500122070312,507.45001220703125,520.5499877929688,517.64892578125,8483978
2018-03-09,522.4500122070312,522.5499877929688,503.0,505.3500061035156,502.5335998535156,4955525
2018-03-12,510.6000061035156,521.9500122070312,505.29998779296875,519.2000122070312,516.306396484375,5283334
2018-03-13,517.0999755859375,534.9500122070312,514.6500244140625,531.5,528.537841796875,7846232
2018-03-14,528.9500122070312,538.0,522.5,536.1500244140625,533.1619262695312,4976540
2018-03-15,535.2000122070312,539.2000122070312,528.25,529.6500244140625,526.6981811523438,3932830
2018-03-16,530.9000244140625,532.9000244140625,520.5,522.5999755859375,519.6873779296875,12146623
2018-03-19,522.5999755859375,526.0,517.0499877929688,519.4500122070312,516.5549926757812,4656613
2018-03-20,509.0,525.0,509.0,521.0999755859375,518.1958618164062,5398111
2018-03-21,523.0,532.5,522.5,526.2999877929688,523.3668823242188,5518826
2018-03-22,522.5999755859375,525.9000244140625,516.75,518.2000122070312,515.31201171875,7194256
2018-03-23,509.5,510.25,496.0,499.5,496.71624755859375,29385110
2018-03-26,499.0,509.29998779296875,495.20001220703125,507.29998779296875,504.47271728515625,9498614
2018-03-27,512.2999877929688,522.5499877929688,509.04998779296875,512.2000122070312,509.34539794921875,6423140
